,0
/wiki/Genera_Plantarum,684
/wiki/Hebrew_alphabet,57016
/wiki/Cyprus,215313
/wiki/Animal_shelter,9127
/wiki/Sunrise,22241
/wiki/Adipose_tissue,40233
/wiki/Oodectes,91
/wiki/Environment_Protection_and_Biodiversity_Conservation_Act_1999,1251
/wiki/Constitutional_monarchy,77703
/wiki/Newfoundland_Irish,1212
/wiki/Samoyedic_languages,3607
/wiki/Demographics_of_the_United_Kingdom,3205
/wiki/Viverridae,12458
/wiki/New_Halfa_Scheme,150
/wiki/Bauhin,133
/wiki/Social_species,-1
/wiki/Cat_body_language,2840
/wiki/Middle_Kingdom_of_Egypt,18907
/wiki/Asian_black_bear,18863
/wiki/Lexical_analysis,16549
/wiki/Karl_Christian_Gmelin,220
/wiki/Reflexes,1003
/wiki/John_Tradescant_the_Younger,816
/wiki/Semitic_languages,38962
/wiki/Lagomorph,1903
/wiki/Sugar_glider,66689
/wiki/Patellar_reflex,14072
/wiki/Lebanon,213774
/wiki/Penectomy,42672
/wiki/Lion,236324
/wiki/Aloe_vera,94675
/wiki/Georg_Forster,2074
/wiki/Procyonidae,20200
/wiki/Ethnic_group,105332
/wiki/Felinology,615
/wiki/Egyptians,31250
/wiki/Coptic_Orthodox_Church_in_Canada,605
/wiki/Geographic_coordinate_system,109891
/wiki/John_Milton,59626
/wiki/Objections_to_evolution,10663
/wiki/Egyptian_hieroglyphs,62794
/wiki/Conservation_status,59504
/wiki/Quadruped,2581
/wiki/Late_Latin,5081
/wiki/Hortus_Cliffortianus,255
/wiki/Sustainable_seafood_advisory_lists_and_certification,815
/wiki/Christopher_Marlowe,46066
/wiki/Acorn_worm,3008
/wiki/Rabbit,111992
/wiki/Sacral_spinal_nerve_1,1406
/wiki/Poison,34146
/wiki/Bastet,43897
/wiki/Asyut,3334
/wiki/Vowel_length,7070
/wiki/De_facto,60395
/wiki/Arboreal_locomotion,6167
/wiki/Evolution,136590
/wiki/Absorption_spectrum,1565
/wiki/Snakes,4896
/wiki/Main_Page,558584827
/wiki/Cheliped,425
/wiki/Marine_Conservation_Society,504
/wiki/Histology,28307
/wiki/Pyrenees,32311
/wiki/Scientific_names_of_animals,152
/wiki/History_of_the_Irish_language,3435
/wiki/Hallux,4405
/wiki/Marine_art,4200
/wiki/Reintroduction,4259
/wiki/Nervous_system,104008
/wiki/USSR,17129
/wiki/Cambrian,33637
/wiki/Temporalis,1618
/wiki/Oviducts,163
/wiki/Moth,28771
/wiki/Olfaction,20838
/wiki/Adaptive_radiation,11146
/wiki/Iriomote,743
/wiki/Fatimid_Caliphate,21955
/wiki/Johann_Wolfgang_von_Goethe,80407
/wiki/2023_Sudan_conflict,-1
/wiki/Seminal_fluid,761
/wiki/Alveolar_consonant,8094
/wiki/Evolutionary_ethics,2307
/wiki/Wave,53373
/wiki/Heinrich_Hertz,17011
/wiki/Outline_of_evolution,1550
/wiki/Taman_languages,182
/wiki/Hyacinthoides_italica,292
/wiki/Sacrum,32710
/wiki/Roy_Lichtenstein,48578
/wiki/Osteosarcoma,40167
/wiki/Twilight,40131
/wiki/Donkey,65719
/wiki/Eye,52495
/wiki/Evolutionary_biology,12100
/wiki/Badger,56752
/wiki/Palindromic,401
/wiki/Matutinal,728
/wiki/Bahrain,229083
/wiki/Mycology,16201
/wiki/Gordon_Ellis,-1
/wiki/Cat_food,5464
/wiki/Genetic_divergence,2328
/wiki/Meow,3418
/wiki/Locomotion_in_animals,14
/wiki/Gamma_ray,67635
/wiki/Charles_Darwin,240839
/wiki/Electric_field,42444
/wiki/Dentin,12551
/wiki/Uppsala_University,10838
/wiki/Lumbar_spinal_nerve_2,506
/wiki/Extinction,69012
/wiki/Wikipedia,1013908
/wiki/Feline_cystitis,2003
/wiki/Ra,95946
/wiki/Manchuria,48624
/wiki/Evolutionary_linguistics,2968
/wiki/Scientific_name,3543
/wiki/Lymphoma_in_animals,4912
/wiki/Coptic_Americans,423
/wiki/Braniewo,1188
/wiki/Raqs_sharqi,1530
/wiki/Benrath_line,945
/wiki/List_of_language_regulators,4358
/wiki/Marsupialia,4361
/wiki/West_Asia,4397
/wiki/Sexual_dimorphism,75918
/wiki/Censorship_of_the_Bible,-1
/wiki/Pacific_Northwest,39986
/wiki/Silent_b,91
/wiki/Writing_system,23900
/wiki/Johann_Christian_Daniel_von_Schreber,649
/wiki/Mediterranean_islands,507
/wiki/Target_recognition,-1
/wiki/American_herring_gull,1573
/wiki/Eastern_Sudanic_languages,927
/wiki/Snake,114514
/wiki/Ecology,66904
/wiki/Malayalam,84331
/wiki/Khartoum,26415
/wiki/England,358417
/wiki/Determinative,1597
/wiki/Albanian_language,34040
/wiki/Falanouc,1742
/wiki/Barbourofelidae,2230
/wiki/Pikaia,3451
/wiki/Feline_lower_urinary_tract_disease,3650
/wiki/Novelty_item,6570
/wiki/Transbaikalia,572
/wiki/Gross_anatomy,4586
/wiki/Viverravidae,542
/wiki/Annual_Review_of_Neuroscience,128
/wiki/Organisation_of_Islamic_Cooperation,26810
/wiki/Polyandry_in_nature,1199
/wiki/Khanty_language,3099
/wiki/List_of_reflexes,5541
/wiki/Chromosome,86790
/wiki/Vowel,43005
/wiki/Joseph_Greenberg,2186
/wiki/Speciation,20555
/wiki/Ordovician,25166
/wiki/Nicholas_Aylward_Vigors,730
/wiki/Swedish_language,45096
/wiki/Mule,56802
/wiki/Neural_oscillation,14247
/wiki/Hare,34239
/wiki/Cyclocephala_nodanotherwon,1
/wiki/Septum,24167
/wiki/Ebers_Papyrus,5527
/wiki/Norwegian_language,35685
/wiki/Catacomb,1552
/wiki/Feces,47808
/wiki/Ernst_Gottfried_Baldinger,216
/wiki/Ugric_languages,2092
/wiki/Tropics,35558
/wiki/Phalanx_bones,954
/wiki/Cuttlefish,59083
/wiki/Research_Institute_for_Nature_and_Forest,138
/wiki/Diving_reflex,328
/wiki/Muslim_conquest_of_Egypt,10153
/wiki/Cornea,34040
/wiki/Skull,17525
/wiki/Indian_paradise_flycatcher,2607
/wiki/Cauxin,202
/wiki/North_Caucasian_languages,1166
/wiki/Finland,238450
/wiki/Egyptian_Armed_Forces,15994
/wiki/Iyrcae,146
/wiki/Korean_language,64913
/wiki/Polar_bear,151731
/wiki/Reserved_animals_of_Thailand,110
/wiki/Egyptian_language,25529
/wiki/Hairball,5472
/wiki/Louvre,82879
/wiki/List_of_animal_sounds,73045
/wiki/Polytypic_taxon,269
/wiki/Endangered_Languages_Project,133
/wiki/Chad,71117
/wiki/Anglo_Saxon_language,237
/wiki/Male_dogs,73
/wiki/Yazidism,2344
/wiki/France,407786
/wiki/Islam_and_cats,11281
/wiki/Bible_translations_into_Nubian,-1
/wiki/Slavic_languages,29427
/wiki/North_Germanic_languages,19193
/wiki/Tien_Shan,862
/wiki/Sarrabus,97
/wiki/Eritrea,253401
/wiki/Crab,49495
/wiki/American_English,55390
/wiki/Canadian_Cat_Association,761
/wiki/Hungary,178317
/wiki/Modern_Standard_Arabic,13590
/wiki/Allopatric_speciation,10008
/wiki/Night_vision_device,16656
/wiki/Unicode,69451
/wiki/Shaigiya_tribe,396
/wiki/SI_base_unit,36360
/wiki/Vocal_learning,910
/wiki/Pashto_language,22100
/wiki/Micropredation,-1
/wiki/Sixteenth_Dynasty_of_Egypt,1289
/wiki/Southern_Africa_Cat_Council,348
/wiki/Miacoidea,1198
/wiki/Westminster,23742
/wiki/Fourth_Dynasty_of_Egypt,4622
/wiki/Brachioradialis_reflex,2923
/wiki/Irish_Braille,1067
/wiki/EU_Habitats_Directive,111
/wiki/Cranial_cruciate_ligament,179
/wiki/Ailurophobia,7827
/wiki/Juha_Janhunen,583
/wiki/Fifteenth_Dynasty_of_Egypt,1531
/wiki/Palaeogalidae,-1
/wiki/Doctoral_advisor,6242
/wiki/Caroline_era,3581
/wiki/Vertebrate,47221
/wiki/National_Center_for_Biotechnology_Information,9668
/wiki/Maltese_alphabet,2891
/wiki/Akrotiri_and_Dhekelia,23539
/wiki/Stroma_of_cornea,2272
/wiki/Progesterone,62044
/wiki/Bearded_seal,3836
/wiki/Human_Development_Index,197891
/wiki/Guadalupian,690
/wiki/Eupleridae,5026
/wiki/Wildcat,37255
/wiki/Veterinary_surgery,2708
/wiki/Coptic_monasticism,939
/wiki/Mongoose,89634
/wiki/Hierarchy,27812
/wiki/Painkiller,2465
/wiki/Affricate_consonant,9200
/wiki/Cattery,1629
/wiki/IUCN_Red_List_conservation_dependent_species,982
/wiki/Coevolution,7205
/wiki/Spotted_crake,1286
/wiki/Shrimp,53421
/wiki/Breathing_rate,278
/wiki/Electromyography,31153
/wiki/Evolutionary_epistemology,1604
/wiki/Isogloss,4075
/wiki/Cat_vision,22
/wiki/Flag_of_Egypt,15430
/wiki/Endometrial_cancer,24092
/wiki/Taxonomist,714
/wiki/Tigris_River,1647
/wiki/Oviduct,3998
/wiki/Alderfly,572
/wiki/History_of_molecular_evolution,1004
/wiki/Animal_show,432
/wiki/Grammatical,641
/wiki/Synapse,32739
/wiki/Listing_priority_number,324
/wiki/Free_content,37706
/wiki/Ambush_predation,175
/wiki/Kola_Peninsula,9688
/wiki/Beekeeping,28501
/wiki/Chronological,1240
/wiki/Lambda,38962
/wiki/Copts_in_Libya,461
/wiki/Egypt_in_the_Middle_Ages,3099
/wiki/Angola,117557
/wiki/Mammaliaformes,3283
/wiki/1978_World_Snooker_Championship,1535
/wiki/Infraspecific_name,734
/wiki/Testicular_cancer,33605
/wiki/Dactyly,5582
/wiki/Baqet_III,281
/wiki/Abbasid_Caliphate,64624
/wiki/Libya,137221
/wiki/1223,790
/wiki/Lowercase,2483
/wiki/Dimetrodon,20440
/wiki/Literary_consonance,8873
/wiki/Iran,482230
/wiki/Vetulicolia,1109
/wiki/Amarna_period,422
/wiki/Scots_language,47610
/wiki/Cicada,55069
/wiki/Arabic_language,100725
/wiki/Sericulture,17853
/wiki/Codex,19954
/wiki/Text_corpus,7059
/wiki/Latinisation_of_names,2399
/wiki/Common_nighthawk,2766
/wiki/Holotype,4627
/wiki/Ingvaeonic_languages,4544
/wiki/Linguasphere_Observatory,2868
/wiki/Sex_hormone,4336
/wiki/Ulster_Irish,2143
/wiki/Scottish_wildcat,676
/wiki/Animal_echolocation,14460
/wiki/Crepuscular,26915
/wiki/Cultivar,28069
/wiki/ParaHoxozoa,98
/wiki/Luminous_intensity,16315
/wiki/Mountain_weasel,2307
/wiki/Tahtib,1596
/wiki/Phylogenetics,22248
/wiki/Heart_sound,1137
/wiki/Chionodoxa_siehei,195
/wiki/Mustelidae,29744
/wiki/Superficial_anatomy,871
/wiki/North_Sea,32996
/wiki/Central_vowel,1948
/wiki/Levantine_Arabic,7127
/wiki/Porcupine,47187
/wiki/Argead_dynasty,6203
/wiki/Cuisine_of_Egypt,223
/wiki/Moab,27837
/wiki/Trigeminal_nerve,53082
/wiki/Henrik_Gabriel_Porthan,199
/wiki/Adjectival_form,542
/wiki/Bauchi_State,4705
/wiki/Komi_language,2948
/wiki/Alexander_Braun,571
/wiki/Middle_English,35232
/wiki/Red_Data_Book_of_the_Russian_Federation,4455
/wiki/Zipper,23869
/wiki/Middle_ear,14743
/wiki/The_Spanish_Tragedy,5285
/wiki/Early_Bronze_Age,3743
/wiki/Paint_Drying,-1
/wiki/Coptic_placenames,364
/wiki/Common_ancestor,1133
/wiki/Lunar_phase,48490
/wiki/High_German_consonant_shift,4739
/wiki/Crepuscular_animal,-1
/wiki/Mucous_membrane,32007
/wiki/Arabic_script,13658
/wiki/Spotted_hyena,32765
/wiki/Tiger,230546
/wiki/Curate,6637
/wiki/The_eclipse_of_Darwinism,1572
/wiki/John_Dryden,17008
/wiki/Evolutionary_economics,4391
/wiki/Egypt_Eyalet,6768
/wiki/Konstantin_Alekseevich_Satunin,277
/wiki/Japanese_language,136207
/wiki/Laparoscopic_surgery,42264
/wiki/Hans_Jakob_Polotsky,285
/wiki/Rashidun_Caliphate,36460
/wiki/List_of_experimental_cat_breeds,1045
/wiki/Western_Siberia,490
/wiki/Wikimedia_Foundation,37503
/wiki/Nimravidae,3717
/wiki/Kai_Donner,246
/wiki/Lutheran,16681
/wiki/New_Kingdom_of_Egypt,18350
/wiki/Sound_wave,5613
/wiki/Ossified,565
/wiki/Latin_America,109962
/wiki/Xenacoelomorpha,1605
/wiki/Tonic_labyrinthine_reflex,2514
/wiki/Languages_of_Northern_Ireland,1397
/wiki/Species_Plantarum,2152
/wiki/Cenozoic,29105
/wiki/Habitats_Directive,1388
/wiki/Politics_of_the_United_Kingdom,25356
/wiki/Carnivoramorpha,1524
/wiki/Shabaki_language,186
/wiki/World_No_Tobacco_Day,7075
/wiki/University_of_Helsinki,9240
/wiki/Egyptian_Mythology,194
/wiki/Averted_vision,1103
/wiki/Peninsular_Arabic,1535
/wiki/Convergent_evolution,23090
/wiki/Aswan_Dam,20524
/wiki/Moment_magnitude_scale,29167
/wiki/Biceps_reflex,3124
/wiki/Asthma,95858
/wiki/Dwarf_cat,7490
/wiki/Snail,39456
/wiki/Joseph_Pitton_de_Tournefort,1101
/wiki/Grammatical_gender,20956
/wiki/National_Museum_of_Natural_History,12834
/wiki/Cervical_spinal_nerve_5,1776
/wiki/Karlsruhe,19428
/wiki/Tsushima_Island,4708
/wiki/Java,63547
/wiki/Veps_language,2326
/wiki/Battle_of_the_Kalka_River,4329
/wiki/Zoology,32611
/wiki/Emphatic_consonant,1636
/wiki/Breastfeeding,63289
/wiki/Charles_III,780
/wiki/Verbum_dicendi,598
/wiki/Tenth_Dynasty_of_Egypt,1033
/wiki/Somaliland,37542
/wiki/Finite_verb,12382
/wiki/Thirteenth_Dynasty_of_Egypt,2183
/wiki/Least_Concern,13291
/wiki/Island_biogeography,1579
/wiki/2013_El_Reno_tornado,8978
/wiki/Regular_sound_correspondences_between_Hungarian_and_other_Uralic_languages,365
/wiki/Infrared,74087
/wiki/Bird,135358
/wiki/Trochlear_nerve,17966
/wiki/Cereal,58101
/wiki/Sympatric_speciation,7184
/wiki/Caucasus,87681
/wiki/Jungle_cat,13023
/wiki/Bengali_language,97969
/wiki/Birgid_language,291
/wiki/Russian_Revolution,110362
/wiki/Predynastic_Egypt,3590
/wiki/Cough,41759
/wiki/Fish,117324
/wiki/Food_and_Drug_Administration,46544
/wiki/Brain_morphometry,1173
/wiki/Dutch_people,62485
/wiki/Australian_Cat_Federation,-1
/wiki/Sexually_transmitted_disease,31009
/wiki/Species,86203
/wiki/Zakarpattia_Oblast,7944
/wiki/Czech_Republic,207383
/wiki/Middle_Egyptian,1026
/wiki/Western_Asia,41686
/wiki/Cretaceous,48261
/wiki/Europe,300188
/wiki/Sinai_Peninsula,27016
/wiki/Bay_of_Bengal,22783
/wiki/Glottolog,5647
/wiki/Finnish_language,41990
/wiki/Caviomorpha,2014
/wiki/Last_Glacial_Period,-1
/wiki/Cult,42526
/wiki/Mustela,2135
/wiki/List_of_onomatopoeias,7601
/wiki/International_Electrotechnical_Commission,17646
/wiki/Colubrid,1762
/wiki/East_Prussia,19405
/wiki/Castration,74037
/wiki/Thomas_Malory,8480
/wiki/1935_Quetta_earthquake,1585
/wiki/Dodo,114394
/wiki/Chennai_Super_Kings,19957
/wiki/Electorate_of_Hanover,2896
/wiki/Jura_Mountains,8911
/wiki/Asian_elephant,30562
/wiki/Arabic,81912
/wiki/Precocial,7151
/wiki/Social_wasp,128
/wiki/Myostatin,15216
/wiki/Thyroid,117330
/wiki/Evolutionary_game_theory,6562
/wiki/Egyptian_identity,37
/wiki/Baculum,33007
/wiki/Mesonychian,20
/wiki/Frog,71115
/wiki/Feral,9637
/wiki/Phonotactics,4562
/wiki/Galidiinae,1520
/wiki/Prime_Minister_of_the_United_Kingdom,85068
/wiki/Observational_learning,12376
/wiki/Johann_Ludwig_Burckhardt,2081
/wiki/Abkhazia,53428
/wiki/Polymer,81184
/wiki/Paradise_Lost,109124
/wiki/Evolutionary_aesthetics,1847
/wiki/Quartz_clock,25861
/wiki/Monkey,83082
/wiki/History_of_ancient_Egypt,13951
/wiki/University_of_Lund,459
/wiki/Oscillation,26581
/wiki/Arboreal,9722
/wiki/British_Sign_Language,9057
/wiki/Urine_spraying,784
/wiki/Western_Roman_Empire,38525
/wiki/Bubastis,3742
/wiki/Frequency,84854
/wiki/Trapezius_muscles,187
/wiki/Black_British,25480
/wiki/Cheetah,123164
/wiki/African_wildcat,12777
/wiki/World_Englishes,7910
/wiki/Reflex_arc,13675
/wiki/Catnip,77747
/wiki/Greenwich_Mean_Time,66342
/wiki/Aphid,26215
/wiki/Syllable,29893
/wiki/Glabellar_reflex,4928
/wiki/Law_enforcement_in_Egypt,2609
/wiki/Sister_group,2239
/wiki/Paw,9939
/wiki/Thailand,290649
/wiki/Growling,2104
/wiki/Hormone,51368
/wiki/Oscillations,414
/wiki/Lists_of_IUCN_Red_List_vulnerable_species,1522
/wiki/Irish_language,75196
/wiki/Ideophone,2538
/wiki/Committee_on_the_Status_of_Endangered_Wildlife_in_Canada,551
/wiki/Monotypic,2553
/wiki/Mordvinic_languages,1513
/wiki/Purebred,7183
/wiki/Enhanced_vision_system,138
/wiki/Artificial_selection,3219
/wiki/European_herring_gull,3454
/wiki/Grammar_School,913
/wiki/Withdrawal_reflex,4130
/wiki/Thermoregulation,26784
/wiki/Adaptation,31684
/wiki/Wales,177815
/wiki/Cretan_wildcat,464
/wiki/Arctocyonia,-1
/wiki/Foreign_relations_of_Egypt,3405
/wiki/Kazakhstan,217967
/wiki/Middle_Scots,1239
/wiki/Mongol_Empire,137204
/wiki/Hungarian_diaspora,1786
/wiki/Western_Germany,2553
/wiki/Northeast_Caucasian_languages,4579
/wiki/Mamluk,30513
/wiki/William_Tyndale,26977
/wiki/Animal_population_control,798
/wiki/Haraza_language,93
/wiki/Kom_Ombo,1712
/wiki/Hamza_El_Din,1186
/wiki/Incisor,10998
/wiki/Old_Frisian,7846
/wiki/European_Union,311138
/wiki/Lobster,60043
/wiki/Augustin_Pyramus_de_Candolle,1507
/wiki/Jay,14527
/wiki/Sitatunga,3059
/wiki/Mazanderani_language,1206
/wiki/Tamil_language,147491
/wiki/Extant_taxon,23755
/wiki/Sultanate_of_Egypt,4353
/wiki/Thermal_imaging,1337
/wiki/Vacuum,46535
/wiki/Random_error,953
/wiki/Lynching,44993
/wiki/Kenzi_language,137
/wiki/Old_Hijazi,-1
/wiki/Optic_nerve,22904
/wiki/Madagascar,176043
/wiki/Christian_church,962
/wiki/Cat_communication,24039
/wiki/Artiodactyla,8945
/wiki/Speos_Artemidos,491
/wiki/Cnidaria,40657
/wiki/Heterodyning,1000
/wiki/Night_vision,17249
/wiki/Yunnan,27087
/wiki/Hinduism_in_the_United_Kingdom,2835
/wiki/Thermal_radiation,27631
/wiki/False_pregnancy,19241
/wiki/Corsican_wildcat,200
/wiki/Arabic_alphabet,58172
/wiki/Tortoiseshell_cat,36081
/wiki/Zona_Pellucida,63
/wiki/Photoperiod,1997
/wiki/Red_List_Index,880
/wiki/ISO_4217,72113
/wiki/Indian_Subcontinent,5079
/wiki/Nyuserre_Ini,3249
/wiki/History_of_speciation,-1
/wiki/Yugra,1244
/wiki/Kamchatka,3879
/wiki/Camouflage,33387
/wiki/Placentals,990
/wiki/Malagasy_civet,2545
/wiki/Irish_language_in_Newfoundland,897
/wiki/John_Webster,8628
/wiki/Culture_of_Egypt,12202
/wiki/Adjudin,369
/wiki/Mite,23577
/wiki/Second_language,15230
/wiki/Hypothyroidism,147937
/wiki/Belly_dance,35718
/wiki/Uintacyon,112
/wiki/Velar_consonant,5946
/wiki/Anguish_Languish,1382
/wiki/Irish_alphabet,277
/wiki/Media_of_Egypt,977
/wiki/Biblioteca_Marciana,1567
/wiki/Circumboreal,172
/wiki/Porcine_zona_pellucida,640
/wiki/Maize,121096
/wiki/Zygomatic_arch,6273
/wiki/Otto_Donner,177
/wiki/List_of_political_parties_in_Egypt,2268
/wiki/Whale,74214
/wiki/Interbreeding,758
/wiki/Georgi_Gospodinov,386
/wiki/Sayan_Mountains,2870
/wiki/Prehistoric_Egypt,7875
/wiki/Society_of_Jesus,71496
/wiki/Gripsholm_Castle,1516
/wiki/Mansi_language,4016
/wiki/Evolutionary_arms_race,3670
/wiki/Sand_dollar,32079
/wiki/Traditional_medicine,18074
/wiki/Trinomen,1998
/wiki/Lists_of_IUCN_Red_List_data_deficient_species,961
/wiki/Gaspard_Bauhin,1115
/wiki/Somalia,153075
/wiki/2023_Mahdia_school_fire,-1
/wiki/Near_Threatened,4363
/wiki/East_Pomeranian_dialect,555
/wiki/Desmond_Morris,6929
/wiki/Balochi_language,8653
/wiki/Algerian_Arabic,2586
/wiki/Armenian_language,32107
/wiki/2023_Indianapolis_500,-1
/wiki/Spaying,2476
/wiki/Languages_of_the_Nuba_Mountains,-1
/wiki/Old_World,24829
/wiki/Marrah_Mountains,1740
/wiki/Francis_Beaumont,1604
/wiki/Hoatzin,9493
/wiki/Elbe,15002
/wiki/Plymouth_Colony,37284
/wiki/List_of_countries_where_Arabic_is_an_official_language,11665
/wiki/Ancient_Egypt,156142
/wiki/Behavior_modification,10776
/wiki/Transport_in_Egypt,2608
/wiki/Breed,9681
/wiki/Stretch_reflex,9762
/wiki/Ikhshidid_dynasty,893
/wiki/Sea_level,29762
/wiki/Mwah,39
/wiki/Moscovia,135
/wiki/Rodent,51033
/wiki/Copts,27198
/wiki/Sphenacodontia,1327
/wiki/Southern_African_wildcat,695
/wiki/Vocal_folds,17911
/wiki/Oophorectomy,16089
/wiki/Neolithic_Revolution,41304
/wiki/Hungarian_noun_phrase,1081
/wiki/Paleogene,20501
/wiki/Greek_language,93777
/wiki/Hearing,13699
/wiki/Viverrids,129
/wiki/Standard_Chinese,38971
/wiki/Evolutionary_neuroscience,1533
/wiki/Felid_hybrid,7790
/wiki/Foras_na_Gaeilge,1067
/wiki/Plantago_media,404
/wiki/Frisian_languages,13551
/wiki/Cat_show,1166
/wiki/Decipherment_of_ancient_Egyptian_scripts,-1
/wiki/Invermoriston,625
/wiki/Glossopharyngeal_nerve,19232
/wiki/Penis,165399
/wiki/Hungarian_language,44848
/wiki/Hainan,30527
/wiki/Korean_Peninsula,12497
/wiki/Stretching,15238
/wiki/Parasitoid,8104
/wiki/Danzig_German,-1
/wiki/Newborn_babies,174
/wiki/Art_of_ancient_Egypt,24341
/wiki/Population_genetics,13014
/wiki/Hoof,7835
/wiki/Seafood_Watch,1395
/wiki/Parliamentary_system,57243
/wiki/Exit_pupil,2398
/wiki/Physiology,54690
/wiki/Island_tameness,1301
/wiki/Demographics_of_Egypt,9803
/wiki/Fishing_cat,14743
/wiki/Ural_Mountains,34251
/wiki/MENA,20437
/wiki/Late_Bronze_Age,2312
/wiki/King_James_Bible,5514
/wiki/Twelfth_Dynasty_of_Egypt,2493
/wiki/Sexual_selection,18462
/wiki/Fallopian_tube,21053
/wiki/Viverrid,4413
/wiki/Languages_of_Africa,31259
/wiki/Level_of_support_for_evolution,8602
/wiki/Victorian_era,149870
/wiki/Irish_people,54619
/wiki/University_of_Erlangen,524
/wiki/Chisel,17488
/wiki/Digestion,48106
/wiki/Rhine,51946
/wiki/Boulton_and_Park,899
/wiki/Virology,10950
/wiki/Blancan,678
/wiki/Laws_in_Wales_Acts_1535_and_1542,1882
/wiki/Judaism,193014
/wiki/Terete,299
/wiki/Economy_of_Egypt,14197
/wiki/Carl_Meinhof,400
/wiki/Rohingya_language,4149
/wiki/Trabecular_meshwork,3289
/wiki/Primate,55451
/wiki/Hysterectomy,42802
/wiki/Union_of_the_Crowns,8480
/wiki/Ultraviolet,88571
/wiki/Given_name,52046
/wiki/Red_fox,73874
/wiki/Douro,6310
/wiki/Funj_Sultanate,91
/wiki/Northern_Sami_language,2169
/wiki/Taming,416
/wiki/Botanist,4382
/wiki/Deaths_in_2023,-1
/wiki/Linnaean_Garden,411
/wiki/Catholic_Church,134963
/wiki/Carl_Linnaeus,56252
/wiki/East_Pomeranian,316
/wiki/Laurasiatheria,5760
/wiki/Demotic_script,161
/wiki/Neuroptera,4383
/wiki/Rodents_as_pets,-1
/wiki/International_Union_for_Conservation_of_Nature,23449
/wiki/Pangolin,65897
/wiki/Latin_alphabet,46580
/wiki/Pyometra,11470
/wiki/Coptic_language,21433
/wiki/Anatomy,57675
/wiki/Petronius_Maximus,3395
/wiki/North_Asia,13384
/wiki/Mnemonic,56504
/wiki/Himalayas,139082
/wiki/Hieratic,7594
/wiki/Comoros,58944
/wiki/Scilla,1958
/wiki/Vulnerable_species,14784
/wiki/Hyksos,21815
/wiki/Seventh_Dynasty_of_Egypt,511
/wiki/Standard_language,8725
/wiki/List_of_cat_registries,-1
/wiki/Aggression,19898
/wiki/Philosophia_Botanica,536
/wiki/List_of_World_Heritage_Sites_in_Egypt,49
/wiki/Allgemeine_Deutsche_Biographie,715
/wiki/Plant_breeding,16100
/wiki/Gestation,18478
/wiki/Bessarion,252
/wiki/Commission_des_Sciences_et_des_Arts,284
/wiki/Udmurt_language,2524
/wiki/Bycatch,4674
/wiki/Language_shift,4773
/wiki/Episcleral_layer,1063
/wiki/Percrocutidae,1189
/wiki/Brittonic_languages,8292
/wiki/Evolution_as_fact_and_theory,10443
/wiki/Amharic_language,25469
/wiki/Sasanian_Egypt,1566
/wiki/Felis_catus,1546
/wiki/Dravidian_peoples,32608
/wiki/Central_Siberia,113
/wiki/Ovarian_cancer,46558
/wiki/Lund_University,12459
/wiki/Connacht_Irish,1236
/wiki/Threshold_of_hearing,417
/wiki/Parliament_of_the_United_Kingdom,54378
/wiki/Loanwords,1678
/wiki/Gilgit,9487
/wiki/2023_Indian_Premier_League,-1
/wiki/Kenya,153243
/wiki/Late_Egyptian_language,481
/wiki/Onychectomy,6391
/wiki/Strepsirrhini,7868
/wiki/Electromagnetic_radiation,107110
/wiki/Swallow,19831
/wiki/Mongooses,1649
/wiki/Biodiversity,116767
/wiki/Upper_middle_class,19057
/wiki/Presynaptic_inhibition,134
/wiki/Corneal_limbus,4663
/wiki/Dyspnea,53432
/wiki/Gujarat_Titans,-1
/wiki/First_Dynasty_of_Egypt,18780
/wiki/Sunda_islands,154
/wiki/Fasting_and_abstinence_of_the_Coptic_Orthodox_Church,-1
/wiki/Chania,11947
/wiki/Predation,25717
/wiki/Atropine,86742
/wiki/Triceps_reflex,2838
/wiki/Olfactores,144
/wiki/Internal_intercostal_muscles,3693
/wiki/Indochina,28834
/wiki/Ukraine,219006
/wiki/Vas_deferens,20409
/wiki/Humane_society,3787
/wiki/Paganism,106762
/wiki/Corneal_endothelium,2846
/wiki/Oman,171605
/wiki/Avar_language,3562
/wiki/Sahara_Desert,5258
/wiki/Permanent_mold_casting,4916
/wiki/Phase_speed,388
/wiki/Evolutionary_radiation,1976
/wiki/Not_evaluated,1600
/wiki/North_American_beaver,13971
/wiki/Sami_languages,11155
/wiki/Serval,44083
/wiki/Azerbaijani_language,20014
/wiki/Martin_Hinton,166
/wiki/Ligament,27904
/wiki/House_sparrow,20665
/wiki/Theta,33418
/wiki/Turkic_peoples,47404
/wiki/Jaw,8134
/wiki/Aggressive_mimicry,3317
/wiki/Bronze,57043
/wiki/Coptic_Orthodox_Church_in_the_United_States,917
/wiki/Hindi,170361
/wiki/Back_vowel,3197
/wiki/Oka_River,1890
/wiki/Overcast,4407
/wiki/Platysma,1163
/wiki/Nubia,34462
/wiki/Genitourinary_system,9713
/wiki/Jordan_Academy_of_Arabic,477
/wiki/Zinder,1671
/wiki/Subfamily,2964
/wiki/Grooming_claw,588
/wiki/Dorsal_nerve_cord,3316
/wiki/1935,4833
/wiki/List_of_English_words_of_Hungarian_origin,986
/wiki/Persecution_of_Copts,2637
/wiki/Binturong,23391
/wiki/Rhinoceros_beetle,1973
/wiki/Carnivorous_plant,33758
/wiki/Microwave,61533
